OrderID,OrderDate,CustomerID,CustomerName,State,ZipCode,ProductID,ProductName,Category,SKU,Quantity,UnitPrice,Discount,TotalPrice,PaymentMethod,SalesChannel,Supplier,ShippingCost
ORD008271,2025-02-04,C9196,Chris Hernandez,FL,25811,P001,Gorra,Accesorios,P001-3543,2,25.8,0.0,51.6,PayPal,Retail,Fairway Goods,11.9
ORD008272,2023-07-29,C9374,Drew Wilson,CA,81676,P006,Zapatos,Calzado,P006-4811,1,138.4,0.0,138.4,PayPal,Online,Fairway Goods,4.63
ORD008273,2024-02-04,C9238,Skyler Anderson,IA,57141,P009,Pantalones,Ropa,P009-7760,2,65.72,13.14,118.3,Credit Card,Online,ProGolf Supplies,6.09
ORD008274,2023-03-19,C6850,Chris Davis,PA,26011,P001,Gorra,Accesorios,P001-4157,1,24.67,2.47,22.2,Credit Card,Online,ProGolf Supplies,1.29
ORD008275,2025-01-03,C7336,Jordan Martinez,NE,26091,P009,Pantalones,Ropa,P009-2146,2,63.07,0.0,126.14,Credit Card,Online,Fairway Goods,5.11
ORD008276,2024-12-09,C5025,Parker Rodriguez,AL,70716,P008,Camiseta,Ropa,P008-3398,2,40.74,0.0,81.48,Credit Card,Online,Acme Golf Co,6.98
ORD008277,2025-07-29,C1039,Robin Thomas,OK,79376,P002,Pelotas,Accesorios,P002-2754,2,14.52,0.0,29.04,PayPal,Online,Fairway Goods,9.38
ORD008278,2025-03-20,C7101,Alex Brown,NM,11976,P002,Pelotas,Accesorios,P002-7237,2,14.63,0.0,29.26,Credit Card,Retail,GreenLine Sports,9.11
ORD008279,2024-10-01,C6490,Chris Smith,PA,28758,P003,Palo Driver,Palos,P003-6268,1,336.27,0.0,336.27,PayPal,Wholesale,Fairway Goods,11.05
ORD008280,2023-07-08,C1049,Parker Davis,FL,29805,P001,Gorra,Accesorios,P001-8858,1,22.8,1.14,21.66,Credit Card,Online,Fairway Goods,13.55
ORD008281,2024-04-26,C8892,Jesse Garcia,CA,97288,P004,Palo Hierro,Palos,P004-1172,1,119.65,0.0,119.65,PayPal,Online,ProGolf Supplies,5.84
ORD008282,2024-05-04,C4173,Robin Miller,OR,53137,P006,Zapatos,Calzado,P006-5855,1,147.66,0.0,147.66,Gift Card,Online,ProGolf Supplies,7.78
ORD008283,2025-09-23,C4801,Parker Rodriguez,HI,26029,P012,Carro de golf,Equipamiento,P012-5731,1,833.27,0.0,833.27,Credit Card,Online,EagleTrade Inc,7.57
ORD008284,2025-02-18,C6044,Blake Thomas,WI,13337,P012,Carro de golf,Equipamiento,P012-6592,1,840.13,0.0,840.13,PayPal,Online,EagleTrade Inc,7.48
ORD008285,2024-02-23,C2793,Riley Anderson,OH,62039,P003,Palo Driver,Palos,P003-2033,1,354.78,0.0,354.78,Credit Card,Online,ProGolf Supplies,11.43
ORD008286,2025-08-22,C6923,Sam Brown,IN,53551,P002,Pelotas,Accesorios,P002-3910,2,15.19,0.0,30.38,Credit Card,Retail,ProGolf Supplies,6.7
ORD008287,2025-01-27,C3008,Parker Martin,MA,16925,P004,Palo Hierro,Palos,P004-6187,1,119.59,11.96,107.63,PayPal,Online,ProGolf Supplies,9.09
ORD008288,2024-02-04,C1596,Jamie Brown,OH,47398,P002,Pelotas,Accesorios,P002-9106,1,15.26,0.0,15.26,Credit Card,Online,ProGolf Supplies,8.98
ORD008289,2023-12-22,C7155,Avery Anderson,MI,19122,P007,Bolsa de golf,Bolsas,P007-7914,1,174.66,0.0,174.66,Credit Card,Retail,Acme Golf Co,8.59
ORD008290,2023-11-04,C7824,Blake Anderson,PA,36298,P002,Pelotas,Accesorios,P002-2578,1,15.6,0.78,14.82,Credit Card,Retail,GreenLine Sports,0.0
ORD008291,2023-06-06,C9776,Taylor Moore,WI,99881,P001,Gorra,Accesorios,P001-4245,3,25.52,0.0,76.56,Credit Card,Retail,Fairway Goods,8.45
ORD008292,2025-04-19,C2327,Taylor Johnson,NH,27778,P002,Pelotas,Accesorios,P002-4576,1,14.82,0.0,14.82,Gift Card,Retail,ProGolf Supplies,6.82
ORD008293,2023-06-20,C5040,Robin Hernandez,MO,78645,P009,Pantalones,Ropa,P009-6560,1,57.46,0.0,57.46,Credit Card,Online,Acme Golf Co,2.9
ORD008294,2023-11-25,C4900,Riley Taylor,MD,37390,P001,Gorra,Accesorios,P001-7768,1,25.88,0.0,25.88,Credit Card,Retail,EagleTrade Inc,5.9
ORD008295,2025-04-29,C6294,Sam Smith,NJ,77503,P012,Carro de golf,Equipamiento,P012-7748,1,775.44,0.0,775.44,Credit Card,Online,Fairway Goods,7.77
ORD008296,2024-02-18,C2383,Quinn Martinez,AR,50652,P011,Tee (pack),Accesorios,P011-8295,1,5.57,0.0,5.57,PayPal,Online,GreenLine Sports,8.5
ORD008297,2025-01-08,C7032,Drew Taylor,KS,41417,P002,Pelotas,Accesorios,P002-7858,2,16.07,0.0,32.14,Credit Card,Online,ProGolf Supplies,16.03
ORD008298,2024-05-13,C3704,Alex Rodriguez,RI,69766,P010,Toalla,Accesorios,P010-6268,3,11.74,0.0,35.22,Credit Card,Online,GreenLine Sports,10.68
ORD008299,2023-10-11,C9047,Dana Lopez,RI,63856,P002,Pelotas,Accesorios,P002-2235,1,14.9,0.0,14.9,PayPal,Online,Acme Golf Co,10.22
ORD008300,2024-06-28,C9212,Morgan Williams,TX,37631,P005,Guante,Accesorios,P005-3677,3,19.1,0.0,57.3,Credit Card,Retail,GreenLine Sports,9.19
ORD008301,2023-05-13,C2814,Jordan Rodriguez,NM,38678,P015,Paraguas,Accesorios,P015-8157,1,35.56,0.0,35.56,Credit Card,Retail,Acme Golf Co,10.05
ORD008302,2025-05-11,C6045,Cameron Williams,ND,18061,P013,Reloj GPS,Accesorios,P013-9612,1,216.4,0.0,216.4,Credit Card,Retail,EagleTrade Inc,0.0
ORD008303,2023-11-18,C5273,Riley Davis,MS,26337,P011,Tee (pack),Accesorios,P011-5541,2,6.0,0.9,11.1,PayPal,Retail,ProGolf Supplies,0.0
ORD008304,2024-12-23,C2471,Parker Hernandez,LA,53955,P002,Pelotas,Accesorios,P002-8531,1,14.75,0.0,14.75,PayPal,Online,Acme Golf Co,16.73
ORD008305,2025-08-10,C3528,Riley Gonzalez,CT,48553,P010,Toalla,Accesorios,P010-5855,1,13.22,0.0,13.22,Credit Card,Online,Acme Golf Co,0.33
ORD008306,2024-02-20,C4018,Riley Rodriguez,AL,37253,P013,Reloj GPS,Accesorios,P013-1768,1,220.79,0.0,220.79,Apple Pay,Online,Fairway Goods,12.36
ORD008307,2023-10-30,C4889,Cameron Jackson,NM,69109,P001,Gorra,Accesorios,P001-1740,2,21.15,0.0,42.3,Credit Card,Online,GreenLine Sports,8.24
ORD008308,2023-11-01,C2375,Alex Anderson,NJ,94691,P005,Guante,Accesorios,P005-6975,2,19.05,0.0,38.1,Credit Card,Retail,EagleTrade Inc,0.0
ORD008309,2024-01-16,C1418,Riley Jones,VA,81454,P007,Bolsa de golf,Bolsas,P007-7832,1,174.38,0.0,174.38,Credit Card,Online,EagleTrade Inc,10.11
ORD008310,2024-04-25,C7263,Sam Martin,UT,53454,P011,Tee (pack),Accesorios,P011-1423,4,5.65,0.0,22.6,PayPal,Online,ProGolf Supplies,7.89
ORD008311,2023-01-11,C5698,Parker Gonzalez,CA,48830,P005,Guante,Accesorios,P005-4499,3,17.15,0.0,51.45,Credit Card,Online,GreenLine Sports,4.94
ORD008312,2024-10-19,C7509,Sam Gonzalez,DE,30681,P008,Camiseta,Ropa,P008-5787,1,40.15,0.0,40.15,Apple Pay,Retail,Acme Golf Co,0.0
ORD008313,2024-02-28,C2836,Alex Lopez,KY,93321,P007,Bolsa de golf,Bolsas,P007-5807,1,184.7,36.94,147.76,Credit Card,Retail,Acme Golf Co,0.0
ORD008314,2023-02-20,C1720,Drew Gonzalez,MI,19208,P005,Guante,Accesorios,P005-3786,1,18.51,0.0,18.51,PayPal,Online,Fairway Goods,5.47
ORD008315,2023-03-01,C8138,Casey Taylor,NY,50838,P003,Palo Driver,Palos,P003-4079,1,346.24,0.0,346.24,Gift Card,Online,Fairway Goods,10.69
ORD008316,2023-10-01,C4905,Drew Lopez,FL,63711,P001,Gorra,Accesorios,P001-9051,1,24.23,1.21,23.02,Credit Card,Retail,Fairway Goods,1.11
ORD008317,2024-05-12,C4051,Alex Davis,UT,45094,P001,Gorra,Accesorios,P001-5827,4,23.98,0.0,95.92,Credit Card,Retail,ProGolf Supplies,5.98
ORD008318,2024-10-29,C5327,Sam Smith,DE,76393,P005,Guante,Accesorios,P005-6631,3,18.18,0.0,54.54,Credit Card,Online,GreenLine Sports,8.16
ORD008319,2024-05-22,C4903,Jamie Thomas,OR,60562,P007,Bolsa de golf,Bolsas,P007-8255,1,168.37,8.42,159.95,PayPal,Online,ProGolf Supplies,8.42
ORD008320,2024-10-01,C1213,Casey Davis,MA,60915,P008,Camiseta,Ropa,P008-5759,1,37.95,0.0,37.95,Gift Card,Online,Acme Golf Co,9.6
ORD008321,2024-12-04,C1213,Dana Hernandez,DE,75274,P007,Bolsa de golf,Bolsas,P007-4454,1,178.67,0.0,178.67,Gift Card,Online,ProGolf Supplies,10.3
ORD008322,2024-12-06,C2095,Dana Miller,NE,25611,P001,Gorra,Accesorios,P001-1315,1,25.94,0.0,25.94,PayPal,Online,ProGolf Supplies,9.98
ORD008323,2025-07-10,C8003,Casey Rodriguez,WV,42642,P007,Bolsa de golf,Bolsas,P007-5416,1,187.69,0.0,187.69,Credit Card,Online,GreenLine Sports,2.73
ORD008324,2024-05-23,C9916,Quinn Brown,WV,80841,P001,Gorra,Accesorios,P001-7577,1,25.83,0.0,25.83,Credit Card,Online,Fairway Goods,9.37
ORD008325,2024-11-24,C7718,Jordan Williams,IN,87488,P001,Gorra,Accesorios,P001-9118,2,23.9,0.0,47.8,PayPal,Online,ProGolf Supplies,1.44
ORD008326,2024-02-09,C7513,Lee Miller,KY,18164,P001,Gorra,Accesorios,P001-3447,1,25.9,0.0,25.9,Credit Card,Online,Fairway Goods,10.08
ORD008327,2024-12-22,C7062,Chris Miller,CA,32220,P001,Gorra,Accesorios,P001-7276,1,22.08,2.21,19.87,Credit Card,Online,EagleTrade Inc,9.31
ORD008328,2025-04-01,C4484,Skyler Gonzalez,CO,54966,P012,Carro de golf,Equipamiento,P012-8312,1,774.87,0.0,774.87,Apple Pay,Online,ProGolf Supplies,12.61
ORD008329,2023-07-19,C5890,Lee Johnson,GA,54729,P001,Gorra,Accesorios,P001-6998,3,22.92,0.0,68.76,Credit Card,Wholesale,Acme Golf Co,4.55
ORD008330,2024-11-10,C3676,Sam Anderson,NH,94278,P007,Bolsa de golf,Bolsas,P007-6721,1,172.17,0.0,172.17,Gift Card,Online,Fairway Goods,7.8
ORD008331,2024-07-08,C4484,Jamie Smith,PA,45330,P006,Zapatos,Calzado,P006-3348,1,136.88,0.0,136.88,Credit Card,Wholesale,EagleTrade Inc,12.81
ORD008332,2023-02-13,C1610,Taylor Lopez,NM,19304,P001,Gorra,Accesorios,P001-4133,1,23.45,0.0,23.45,Credit Card,Online,ProGolf Supplies,8.38
ORD008333,2023-11-03,C9939,Dana Hernandez,KS,13908,P010,Toalla,Accesorios,P010-5195,2,10.59,0.0,21.18,Credit Card,Retail,Acme Golf Co,0.0
ORD008334,2024-05-17,C4085,Taylor Brown,NH,17418,P001,Gorra,Accesorios,P001-5592,1,26.25,0.0,26.25,Credit Card,Wholesale,Acme Golf Co,13.03
ORD008335,2024-06-29,C6659,Jamie Moore,MA,76517,P008,Camiseta,Ropa,P008-4001,1,37.92,0.0,37.92,Apple Pay,Online,EagleTrade Inc,7.65
ORD008336,2025-04-02,C7171,Drew Garcia,OK,47111,P004,Palo Hierro,Palos,P004-8483,1,129.37,0.0,129.37,Credit Card,Retail,ProGolf Supplies,13.47
ORD008337,2024-01-04,C2308,Casey Johnson,PA,63014,P003,Palo Driver,Palos,P003-1509,1,366.87,0.0,366.87,Credit Card,Online,ProGolf Supplies,11.76
ORD008338,2024-11-16,C9782,Parker Taylor,FL,61173,P002,Pelotas,Accesorios,P002-8719,3,13.9,1.39,40.31,Credit Card,Online,ProGolf Supplies,2.97
ORD008339,2023-12-14,C3847,Drew Garcia,VT,57001,P002,Pelotas,Accesorios,P002-5749,1,14.6,2.19,12.41,Credit Card,Retail,Fairway Goods,7.43
ORD008340,2025-09-04,C5427,Riley Jackson,TN,99749,P001,Gorra,Accesorios,P001-6222,2,25.73,0.0,51.46,PayPal,Online,Acme Golf Co,13.16
ORD008341,2024-08-04,C4057,Lee Thomas,LA,22256,P001,Gorra,Accesorios,P001-5660,1,25.31,0.0,25.31,PayPal,Online,EagleTrade Inc,6.68
ORD008342,2024-05-09,C9896,Casey Jackson,MS,55924,P004,Palo Hierro,Palos,P004-6495,1,116.74,0.0,116.74,Credit Card,Retail,EagleTrade Inc,11.57
ORD008343,2023-02-08,C5158,Jamie Anderson,MO,36419,P010,Toalla,Accesorios,P010-7635,1,12.89,0.0,12.89,Credit Card,Retail,ProGolf Supplies,2.19
ORD008344,2023-08-21,C8792,Morgan Martinez,SC,26582,P011,Tee (pack),Accesorios,P011-7600,3,5.87,0.0,17.61,Credit Card,Online,Acme Golf Co,4.22
ORD008345,2024-05-04,C2674,Sam Moore,CT,38087,P001,Gorra,Accesorios,P001-4730,2,26.09,0.0,52.18,Credit Card,Retail,GreenLine Sports,3.74
ORD008346,2023-02-27,C4668,Dana Jones,AK,55517,P005,Guante,Accesorios,P005-4981,1,17.48,0.0,17.48,Credit Card,Online,EagleTrade Inc,5.48
ORD008347,2024-08-14,C3465,Jesse Martinez,NY,21071,P006,Zapatos,Calzado,P006-4852,1,134.65,0.0,134.65,Credit Card,Online,ProGolf Supplies,8.33
ORD008348,2023-01-04,C8842,Sam Wilson,VT,23719,P002,Pelotas,Accesorios,P002-6257,1,15.53,2.33,13.2,Credit Card,Online,Fairway Goods,9.91
ORD008349,2023-05-08,C4256,Skyler Williams,UT,28616,P008,Camiseta,Ropa,P008-3642,1,38.59,0.0,38.59,PayPal,Online,Fairway Goods,7.26
ORD008350,2023-06-19,C8896,Jamie Miller,WV,78840,P002,Pelotas,Accesorios,P002-1510,1,15.96,2.39,13.57,Apple Pay,Online,GreenLine Sports,14.25
ORD008351,2025-01-03,C3442,Jordan Thomas,WV,47739,P001,Gorra,Accesorios,P001-3213,2,24.98,0.0,49.96,PayPal,Online,GreenLine Sports,8.69
ORD008352,2024-10-13,C5488,Sam Smith,KY,78760,P002,Pelotas,Accesorios,P002-7850,2,14.5,0.0,29.0,Credit Card,Online,ProGolf Supplies,7.11
ORD008353,2025-06-29,C7506,Sam Brown,LA,65175,P006,Zapatos,Calzado,P006-1964,1,153.89,0.0,153.89,Credit Card,Online,Acme Golf Co,11.27
ORD008354,2024-10-16,C3599,Cameron Gonzalez,UT,64673,P002,Pelotas,Accesorios,P002-1995,1,14.82,0.0,14.82,Credit Card,Wholesale,Acme Golf Co,10.59
ORD008355,2024-06-22,C3962,Casey Martin,ME,15680,P003,Palo Driver,Palos,P003-5224,1,346.77,0.0,346.77,Gift Card,Online,ProGolf Supplies,11.55
ORD008356,2023-01-24,C9973,Alex Rodriguez,NH,63922,P002,Pelotas,Accesorios,P002-8660,1,15.13,0.0,15.13,PayPal,Retail,ProGolf Supplies,6.9
ORD008357,2025-10-14,C2060,Morgan Moore,OH,55156,P015,Paraguas,Accesorios,P015-9049,1,36.4,0.0,36.4,Credit Card,Retail,ProGolf Supplies,0.0
ORD008358,2025-01-28,C7867,Cameron Miller,LA,23634,P001,Gorra,Accesorios,P001-1593,1,22.43,2.24,20.19,PayPal,Online,EagleTrade Inc,8.67
ORD008359,2023-04-18,C4730,Taylor Davis,ND,84688,P011,Tee (pack),Accesorios,P011-5983,2,6.24,0.0,12.48,Credit Card,Retail,EagleTrade Inc,5.32
ORD008360,2023-10-19,C2306,Drew Anderson,FL,69289,P004,Palo Hierro,Palos,P004-4595,1,130.06,6.5,123.56,Gift Card,Online,EagleTrade Inc,8.09
ORD008361,2025-05-30,C4869,Robin Jones,NY,63913,P011,Tee (pack),Accesorios,P011-7591,1,5.83,0.0,5.83,Credit Card,Retail,Fairway Goods,0.0
ORD008362,2024-10-26,C1667,Sam Taylor,ID,32580,P011,Tee (pack),Accesorios,P011-3445,1,5.75,0.0,5.75,PayPal,Retail,ProGolf Supplies,13.15
ORD008363,2025-03-04,C5246,Robin Martinez,TX,33657,P001,Gorra,Accesorios,P001-1195,3,23.69,0.0,71.07,PayPal,Online,EagleTrade Inc,9.85
ORD008364,2023-04-17,C4691,Skyler Lopez,IN,10309,P002,Pelotas,Accesorios,P002-9018,2,15.53,0.0,31.06,PayPal,Online,ProGolf Supplies,8.25
ORD008365,2023-11-04,C3574,Robin Davis,ND,47139,P001,Gorra,Accesorios,P001-5321,1,26.78,0.0,26.78,Credit Card,Online,EagleTrade Inc,8.63
ORD008366,2023-04-16,C2851,Skyler Hernandez,SC,39613,P014,Gafas de sol,Accesorios,P014-2148,1,85.93,0.0,85.93,Credit Card,Online,EagleTrade Inc,7.84
ORD008367,2023-10-09,C7180,Riley Lopez,SD,46129,P008,Camiseta,Ropa,P008-3472,1,41.2,0.0,41.2,Credit Card,Online,ProGolf Supplies,13.56
ORD008368,2023-03-06,C4060,Sam Williams,AK,63245,P001,Gorra,Accesorios,P001-4511,1,25.68,1.28,24.4,Credit Card,Online,ProGolf Supplies,6.38
ORD008369,2024-03-30,C8347,Alex Brown,OH,92635,P009,Pantalones,Ropa,P009-8807,1,63.35,0.0,63.35,Credit Card,Retail,EagleTrade Inc,8.38
ORD008370,2023-05-09,C3782,Alex Brown,WA,49711,P009,Pantalones,Ropa,P009-7899,1,60.54,0.0,60.54,Credit Card,Wholesale,EagleTrade Inc,6.58
ORD008371,2023-02-21,C2494,Quinn Johnson,RI,47471,P001,Gorra,Accesorios,P001-5377,2,24.69,0.0,49.38,Credit Card,Online,GreenLine Sports,12.52
ORD008372,2023-01-30,C8777,Riley Taylor,NY,69473,P005,Guante,Accesorios,P005-9883,1,19.42,0.0,19.42,Credit Card,Online,GreenLine Sports,8.11
ORD008373,2023-04-10,C5140,Taylor Garcia,HI,18891,P003,Palo Driver,Palos,P003-3838,1,353.0,0.0,353.0,Credit Card,Online,ProGolf Supplies,10.89
ORD008374,2023-05-17,C3868,Riley Martinez,AL,63097,P001,Gorra,Accesorios,P001-2151,3,28.29,0.0,84.87,Credit Card,Wholesale,ProGolf Supplies,8.7
ORD008375,2024-08-04,C2369,Lee Taylor,GA,75771,P001,Gorra,Accesorios,P001-1640,1,24.24,3.64,20.6,Credit Card,Online,ProGolf Supplies,13.21
ORD008376,2023-11-19,C9892,Riley Smith,NV,48692,P001,Gorra,Accesorios,P001-4367,4,22.73,0.0,90.92,Apple Pay,Online,GreenLine Sports,9.12
ORD008377,2024-02-13,C2926,Robin Anderson,MS,10167,P011,Tee (pack),Accesorios,P011-7635,1,5.55,0.0,5.55,Credit Card,Online,Fairway Goods,9.03
ORD008378,2024-12-15,C4863,Lee Taylor,VT,67865,P002,Pelotas,Accesorios,P002-1556,1,15.42,0.0,15.42,Credit Card,Retail,ProGolf Supplies,8.18
ORD008379,2025-01-31,C6726,Dana Davis,OR,36769,P001,Gorra,Accesorios,P001-1686,2,25.11,0.0,50.22,Credit Card,Online,Fairway Goods,10.24
ORD008380,2025-07-31,C4104,Chris Brown,LA,53969,P005,Guante,Accesorios,P005-2863,3,17.77,0.0,53.31,PayPal,Online,Acme Golf Co,12.49
ORD008381,2023-07-15,C3899,Sam Smith,ID,85609,P002,Pelotas,Accesorios,P002-1606,4,15.27,0.0,61.08,Apple Pay,Retail,GreenLine Sports,11.52
ORD008382,2025-01-04,C7892,Blake Garcia,SC,29460,P001,Gorra,Accesorios,P001-1865,3,25.05,0.0,75.15,Credit Card,Retail,EagleTrade Inc,6.43
ORD008383,2024-04-08,C1942,Skyler Jones,MD,57491,P003,Palo Driver,Palos,P003-5546,1,347.53,0.0,347.53,Apple Pay,Online,ProGolf Supplies,10.39
ORD008384,2023-09-12,C5289,Avery Anderson,VT,77400,P001,Gorra,Accesorios,P001-2830,2,25.47,0.0,50.94,Credit Card,Wholesale,GreenLine Sports,3.35
ORD008385,2023-08-05,C2771,Lee Wilson,NC,86672,P001,Gorra,Accesorios,P001-3842,1,23.97,0.0,23.97,PayPal,Wholesale,ProGolf Supplies,6.36
ORD008386,2023-04-09,C8266,Cameron Williams,OH,77159,P001,Gorra,Accesorios,P001-3327,1,24.62,0.0,24.62,Credit Card,Online,ProGolf Supplies,6.78
ORD008387,2023-09-19,C5435,Riley Lopez,FL,96038,P006,Zapatos,Calzado,P006-8695,1,138.18,20.73,117.45,PayPal,Retail,EagleTrade Inc,13.23
ORD008388,2024-09-07,C2842,Sam Garcia,MN,11118,P006,Zapatos,Calzado,P006-2522,1,135.81,0.0,135.81,Credit Card,Online,Acme Golf Co,11.03
ORD008389,2023-12-04,C1611,Riley Miller,MN,31123,P004,Palo Hierro,Palos,P004-4029,1,117.27,5.86,111.41,Credit Card,Wholesale,Acme Golf Co,7.84
ORD008390,2024-02-06,C5500,Riley Wilson,TN,63726,P001,Gorra,Accesorios,P001-8785,1,25.12,0.0,25.12,PayPal,Online,EagleTrade Inc,14.26
ORD008391,2024-08-08,C4867,Dana Wilson,MN,64097,P001,Gorra,Accesorios,P001-7664,1,24.15,0.0,24.15,Credit Card,Online,GreenLine Sports,10.72
ORD008392,2024-01-31,C3707,Avery Taylor,CO,60461,P006,Zapatos,Calzado,P006-2934,1,136.48,0.0,136.48,Gift Card,Online,ProGolf Supplies,4.04
ORD008393,2024-01-19,C3752,Jamie Lopez,PA,86607,P007,Bolsa de golf,Bolsas,P007-4784,1,184.38,9.22,175.16,Credit Card,Retail,GreenLine Sports,9.19
ORD008394,2024-09-22,C5848,Lee Anderson,MD,49371,P001,Gorra,Accesorios,P001-5293,1,24.0,0.0,24.0,Credit Card,Retail,EagleTrade Inc,7.47
ORD008395,2025-08-17,C6254,Parker Brown,NJ,13875,P001,Gorra,Accesorios,P001-6177,1,25.03,0.0,25.03,Apple Pay,Online,EagleTrade Inc,10.85
ORD008396,2024-02-06,C9140,Morgan Taylor,OR,92306,P001,Gorra,Accesorios,P001-7861,2,24.59,0.0,49.18,Gift Card,Online,EagleTrade Inc,12.5
ORD008397,2023-06-29,C2916,Sam Brown,MS,82744,P005,Guante,Accesorios,P005-5337,1,18.56,0.0,18.56,Apple Pay,Online,Fairway Goods,9.92
ORD008398,2024-03-24,C6337,Parker Wilson,MN,51760,P013,Reloj GPS,Accesorios,P013-2240,1,221.64,0.0,221.64,Apple Pay,Online,GreenLine Sports,6.5
ORD008399,2023-10-08,C1662,Casey Lopez,AK,13989,P008,Camiseta,Ropa,P008-2646,1,42.66,8.53,34.13,Apple Pay,Online,EagleTrade Inc,8.53
ORD008400,2024-04-12,C7032,Casey Taylor,OH,98058,P014,Gafas de sol,Accesorios,P014-2539,1,93.08,0.0,93.08,Apple Pay,Online,EagleTrade Inc,6.97
ORD008401,2024-10-21,C3505,Lee Rodriguez,MD,13572,P001,Gorra,Accesorios,P001-2529,1,24.65,0.0,24.65,Credit Card,Retail,GreenLine Sports,4.73
ORD008402,2025-09-15,C8459,Jesse Wilson,TX,24078,P002,Pelotas,Accesorios,P002-5346,2,15.82,0.0,31.64,PayPal,Retail,ProGolf Supplies,10.46
ORD008403,2023-02-02,C1859,Robin Taylor,UT,87296,P006,Zapatos,Calzado,P006-8910,1,136.78,0.0,136.78,Gift Card,Online,EagleTrade Inc,10.7
ORD008404,2025-03-03,C9853,Jordan Anderson,VA,55528,P005,Guante,Accesorios,P005-4885,1,18.31,0.0,18.31,Credit Card,Online,EagleTrade Inc,5.9
ORD008405,2023-09-26,C5376,Drew Martin,GA,50960,P001,Gorra,Accesorios,P001-9744,2,23.78,1.19,46.37,Credit Card,Online,Acme Golf Co,9.8
ORD008406,2023-10-22,C5313,Parker Jones,KS,31951,P003,Palo Driver,Palos,P003-1669,1,372.79,0.0,372.79,Credit Card,Online,ProGolf Supplies,9.06
ORD008407,2023-10-15,C8747,Drew Miller,WY,17847,P013,Reloj GPS,Accesorios,P013-1597,1,202.61,10.13,192.48,Gift Card,Online,ProGolf Supplies,3.62
ORD008408,2024-09-05,C6437,Lee Jackson,TX,25363,P003,Palo Driver,Palos,P003-5827,1,341.01,0.0,341.01,Credit Card,Retail,Fairway Goods,6.72
ORD008409,2024-05-16,C9284,Cameron Jackson,OH,36505,P001,Gorra,Accesorios,P001-2385,4,25.33,0.0,101.32,Credit Card,Wholesale,EagleTrade Inc,2.79
ORD008410,2024-12-22,C5383,Chris Jones,AK,15171,P001,Gorra,Accesorios,P001-8947,1,26.28,0.0,26.28,PayPal,Retail,EagleTrade Inc,0.0
ORD008411,2023-09-21,C3909,Jamie Garcia,ND,43549,P001,Gorra,Accesorios,P001-7660,1,22.94,0.0,22.94,Gift Card,Online,GreenLine Sports,5.91
ORD008412,2024-06-02,C5817,Jamie Wilson,TN,14427,P002,Pelotas,Accesorios,P002-4757,2,15.05,0.0,30.1,Gift Card,Online,Fairway Goods,6.03
ORD008413,2025-08-03,C3300,Cameron Gonzalez,AR,63741,P001,Gorra,Accesorios,P001-6112,1,25.39,0.0,25.39,Gift Card,Online,ProGolf Supplies,7.32
ORD008414,2024-06-15,C1544,Quinn Rodriguez,NH,82027,P015,Paraguas,Accesorios,P015-7891,1,36.11,0.0,36.11,Apple Pay,Wholesale,GreenLine Sports,9.5
ORD008415,2024-01-31,C8745,Chris Jones,WA,95683,P012,Carro de golf,Equipamiento,P012-8437,1,786.38,0.0,786.38,Credit Card,Retail,ProGolf Supplies,0.0
ORD008416,2025-03-13,C7131,Alex Garcia,IA,63664,P005,Guante,Accesorios,P005-4516,1,16.94,0.0,16.94,Gift Card,Online,Fairway Goods,9.19
ORD008417,2024-09-02,C1951,Robin Taylor,KS,88915,P001,Gorra,Accesorios,P001-8929,1,24.36,0.0,24.36,Credit Card,Online,GreenLine Sports,5.06
ORD008418,2025-08-27,C8056,Drew Martin,VA,81327,P005,Guante,Accesorios,P005-7886,4,18.52,3.7,70.38,Gift Card,Wholesale,GreenLine Sports,11.57
ORD008419,2025-10-13,C7478,Robin Johnson,ME,17403,P013,Reloj GPS,Accesorios,P013-1392,1,217.46,0.0,217.46,PayPal,Online,GreenLine Sports,8.71
ORD008420,2024-01-22,C1855,Avery Johnson,VA,89027,P005,Guante,Accesorios,P005-6609,2,18.82,0.0,37.64,Credit Card,Retail,Acme Golf Co,0.0
ORD008421,2025-06-08,C2829,Blake Hernandez,MS,48528,P008,Camiseta,Ropa,P008-6767,2,40.4,4.04,76.76,Gift Card,Retail,Fairway Goods,0.0
ORD008422,2023-03-28,C5692,Chris Williams,AZ,44165,P002,Pelotas,Accesorios,P002-6639,2,14.62,0.0,29.24,Credit Card,Retail,ProGolf Supplies,5.05
ORD008423,2023-05-17,C6012,Parker Anderson,VT,71231,P001,Gorra,Accesorios,P001-4304,2,25.62,5.12,46.12,Credit Card,Online,GreenLine Sports,5.35
ORD008424,2023-06-15,C2601,Quinn Wilson,MI,75499,P006,Zapatos,Calzado,P006-7376,1,130.96,0.0,130.96,PayPal,Online,EagleTrade Inc,9.11
ORD008425,2023-10-02,C3040,Quinn Brown,KS,30907,P012,Carro de golf,Equipamiento,P012-9066,1,870.76,0.0,870.76,Credit Card,Online,Acme Golf Co,9.29
ORD008426,2025-06-29,C6465,Quinn Gonzalez,CT,31840,P012,Carro de golf,Equipamiento,P012-2842,1,781.54,78.15,703.39,PayPal,Retail,Acme Golf Co,5.99
